"Bucket label","m/z","Name","Formula","BY0_000001","BY0_000002","BY0_000003","GRE3_000001","GRE3_000002","GRE3_000003","ENO1_000001","ENO1_000002","ENO1_000003","dGLO1_000001","dGLO1_000002","dGLO1_000003","GLO2_000001","GLO2_000002","GLO2_000003"
"941.9672048899 Da",942.97448,,"C26H15N20O9PS5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589598.875,0.0,0.0
"2450.7420852833 Da",2451.74936,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589558.625
"816.6125995078 Da",817.61988,,"C43H96N2OS5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589556.9375
"787.3563737250 Da",788.36365,,"C30H60N7O11P3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589552.8125,0.0
"1703.3232340143 Da",1704.33051,,"C38H53N43O33S2",589552.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"758.2768069844 Da",759.28408,,"C20H50N14O9S4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589548.4375
"928.0675027487 Da",929.07478,,"C43H44O5S9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589548.0625,0.0
"2226.1669528529 Da",2227.17423,,,0.0,0.0,0.0,0.0,0.0,589539.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"812.0035582520 Da",813.01083,,"C44H10N6O8P2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589535.625
"772.7804137056 Da",773.78769,,,589532.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"764.0088378110 Da",765.01611,,"C29H21N10O4PS5",0.0,0.0,0.0,0.0,589523.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"690.8470696817 Da",691.85435,,"C14H21N5O5S11",0.0,0.0,0.0,589512.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"810.5103700305 Da",811.51765,,"C34H98OS9",0.0,0.0,589509.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"864.5278777796 Da",865.53515,,"C32H77N14O7PS2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589507.625,0.0,0.0,0.0,0.0,0.0,0.0
"587.6124819121 Da",588.61976,,"C24H73N15O",0.0,0.0,0.0,0.0,0.0,589499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"588.7936368614 Da",589.80091,,"C12H7N5O5S9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589496.6875,0.0,0.0,0.0,0.0
"511.0031975579 Da",512.01047,,"C8H17N9O9S4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589477.625,0.0,0.0,0.0,0.0,0.0
"692.6764912674 Da",693.68377,,"C14H4N3O6PS11",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589473.5625,0.0,0.0,0.0,0.0
"940.1888591689 Da",941.19614,,"C31H44N18O3S7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589471.125,0.0
"889.0858170078 Da",890.09309,,"C33H51N3O3S11",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589463.625,0.0,0.0,0.0,0.0,0.0
"805.1025776976 Da",806.10985,,"C34H28N7O11PS2",0.0,0.0,0.0,0.0,0.0,0.0,589448.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"955.0206395598 Da",956.02792,,"C34H30N5O18PS4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589441.125,0.0,0.0
"790.4346262424 Da",791.44190,,"C22H66N18O5S4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589440.0625,0.0,0.0
"572.9959630312 Da",574.00324,,"C15H27NO10S6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,589432.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"971.2652266133 Da",972.27250,,"C46H49N7O11S3",589424.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"999.4846966128 Da",1000.49197,,"C47H89N3O5S7",0.0,0.0,589414.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"569.4004300032 Da",570.40771,,"C26H67NO3S4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589413.0625,0.0,0.0
"756.1437973339 Da",757.15107,,"C20H44N2O20P4",0.0,0.0,0.0,0.0,0.0,589398.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"555.2508931544 Da",556.25817,,"C20H41N7O7S2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589397.25
"822.1181895897 Da",823.12547,,"C45H24N6O7P2",0.0,0.0,589395.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"758.9652918208 Da",759.97257,,"C24H10N9O17PS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589391.9375,0.0,0.0,0.0
"846.3026400183 Da",847.30992,,"C33H48N14O7P2S",0.0,0.0,0.0,0.0,0.0,0.0,0.0,589362.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"808.0457466846 Da",809.05302,,"C40H8N16O2S2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589344.625,0.0
"543.8962077353 Da",544.90348,,"C14H13N2O9PS5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589340.5625,0.0,0.0,0.0,0.0,0.0
"935.7403576071 Da",936.74763,,"C36H93N19O9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589318.0,0.0,0.0,0.0,0.0,0.0
"726.8627577931 Da",727.87003,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589306.8125,0.0,0.0,0.0
"2229.2019070566 Da",2230.20918,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589302.125,0.0,0.0,0.0,0.0,0.0
"446.0603339123 Da",447.06761,"CDP-Ethanolamine","C11H20N4O11P2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589277.0,0.0,0.0,0.0,0.0
"567.5813252464 Da",568.58860,,"C34H73N5O",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589267.875,0.0
"2534.5366638227 Da",2535.54394,,,0.0,589263.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"523.2857230377 Da",524.29300,,"C22H53NO4S4",0.0,0.0,0.0,0.0,0.0,589261.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"853.7345370716 Da",854.74181,,"C19H18O14S12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589261.0,0.0,0.0,0.0,0.0
"822.8905854997 Da",823.89786,,"C35H21NO5S9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589257.25,0.0,0.0
"867.9927140637 Da",868.99999,,"C38H14N8O12P2S",0.0,0.0,0.0,0.0,0.0,0.0,0.0,589237.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"575.2786268020 Da",576.28590,,"C29H45N5OS3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589232.5,0.0,0.0,0.0,0.0
"1074.4879915970 Da",1075.49527,,"C55H66N18S3",0.0,589200.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"543.8929345075 Da",544.90021,,"C17H9N2O9PS4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589199.125,0.0,0.0,0.0,0.0
"1822.6264488036 Da",1823.63373,,"C78H110N4O43S",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589185.625,0.0,0.0,0.0,0.0,0.0,0.0
"2256.6761019211 Da",2257.68338,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589185.0,0.0
"560.5937322428 Da",561.60101,,"C29H72N10",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589181.125,0.0
"2539.3564519697 Da",2540.36373,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589178.0,0.0,0.0,0.0,0.0,0.0
"1766.2670759176 Da",1767.27435,,"C80H55N24O14PS5",0.0,589177.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"689.7787770783 Da",690.78605,,"C20H6N2O10S8",0.0,589145.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"565.9246245634 Da",566.93190,,"C11H7N10O10PS3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589142.3125,0.0,0.0,0.0,0.0,0.0
"842.4150836637 Da",843.42236,,"C52H62N2O4S2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589087.9375,0.0,0.0,0.0
"1383.0308274985 Da",1384.03810,,"C70H42N5O7PS9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589070.1875,0.0
"560.5735230669 Da",561.58080,,,0.0,0.0,0.0,0.0,589069.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1152.1424109010 Da",1153.14969,,"C47H29N24O4PS4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,589062.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"539.2217659302 Da",540.22904,,"C17H34N9O9P",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589026.875,0.0,0.0,0.0,0.0
"863.9505669574 Da",864.95784,,"C37H13N4O16PS2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589022.375,0.0,0.0,0.0,0.0,0.0
"2698.3501911318 Da",2699.35747,,,0.0,0.0,0.0,0.0,589019.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"777.3357514122 Da",778.34303,,"C29H52N11O10PS",0.0,0.0,589018.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1042.7702955224 Da",1043.77757,,"C53H119O10PS3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588997.875,0.0,0.0,0.0
"593.8294831071 Da",594.83676,,"C11H11N6O5PS8",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588996.3125,0.0,0.0
"827.0427868611 Da",828.05006,,"C35H15N11O11P2",0.0,0.0,0.0,0.0,0.0,0.0,588992.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"845.7689574712 Da",846.77623,,"C21H26N4S16",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588989.5625,0.0
"1038.4406815070 Da",1039.44796,,"C46H62N12O16",0.0,0.0,0.0,0.0,0.0,0.0,588967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"598.6158825504 Da",599.62316,,"C33H82N4O2S",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588945.8125,0.0,0.0
"950.3996837587 Da",951.40696,,"C32H50N30S3",588942.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"846.7922574008 Da",847.79953,,"C18H21N7O6S13",0.0,0.0,0.0,588934.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"543.5102502531 Da",544.51753,,"C28H70N3O4P",0.0,0.0,0.0,588906.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"598.4101784805 Da",599.41745,,"C27H54N10O3S",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588900.375,0.0,0.0,0.0,0.0,0.0,0.0
"965.6427989428 Da",966.65008,,"C58H87N5O5S",588895.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"799.1169693851 Da",800.12425,,"C27H14N25O3PS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588877.5,0.0,0.0,0.0
"704.7799563811 Da",705.78723,,"C15H11N7O4S11",0.0,0.0,0.0,0.0,0.0,588850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"564.4461839904 Da",565.45346,,"C28H60N4O7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588848.8125,0.0,0.0,0.0,0.0
"829.9759783932 Da",830.98325,,"C43H14N2O11S3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588824.5
"1004.8109926766 Da",1005.81827,,"C50H112N6O11S",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588822.8125,0.0,0.0,0.0
"559.7200122989 Da",560.72729,,,0.0,0.0,0.0,0.0,0.0,0.0,588818.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"573.2148383997 Da",574.22211,,"C23H32N11O3PS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588812.5625,0.0,0.0,0.0,0.0,0.0,0.0
"534.5363144027 Da",535.54359,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588797.125,0.0,0.0,0.0,0.0
"814.6845142198 Da",815.69179,,"C48H90N6O2S",0.0,0.0,0.0,0.0,0.0,588774.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"935.0546499921 Da",936.06193,,"C21H42N7O20PS6",0.0,0.0,588773.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1407.2853654929 Da",1408.29264,,"C53H59N11O31P2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588761.625
"2037.6570451069 Da",2038.66432,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588735.8125
"544.5154371240 Da",545.52271,,"C28H64N8O2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588731.5625,0.0,0.0,0.0,0.0,0.0,0.0
"839.0860818980 Da",840.09336,,"C36H22N7O16P",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588728.125,0.0,0.0,0.0,0.0,0.0
"889.2164962463 Da",890.22377,,"C29H56N5O14PS5",0.0,0.0,0.0,0.0,0.0,0.0,588726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"620.8502078587 Da",621.85748,,"C21H11N5S9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588718.875
"926.7153132983 Da",927.72259,,"C34H102N16O4S4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588717.6875,0.0,0.0,0.0,0.0
"1442.6102517299 Da",1443.61753,,"C34H102N38O5S10",588704.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"824.1522575701 Da",825.15953,,"C38H26N12O7P2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588664.8125,0.0,0.0,0.0
"817.5549496743 Da",818.56223,,"C38H84N5O7PS2",588661.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"544.3546825935 Da",545.36196,,"C15H45N16O4P",0.0,588658.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"605.7505230054 Da",606.75780,,"C15H10O4S11",588656.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"896.1610405127 Da",897.16832,,"C36H56N4O2S10",0.0,0.0,588651.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"538.3205813360 Da",539.32786,,"C25H51N2O6PS",0.0,0.0,0.0,0.0,0.0,588637.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"430.1876513652 Da",431.19493,,"C12H31N8O5PS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588635.0
"2661.3310798761 Da",2662.33836,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588627.125,0.0,0.0,0.0,0.0,0.0
"906.0479626887 Da",907.05524,,"C47H10N10O12",0.0,588619.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"881.0018578035 Da",882.00913,,"C43H31NO4S8",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588615.9375,0.0,0.0,0.0
"762.1429948139 Da",763.15027,"3_-Galloylprodelphinidin B2","C37H30O18",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588607.1875,0.0,0.0,0.0,0.0,0.0
"545.1187430153 Da",546.12602,,"C12H35N9O3S6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588603.6875,0.0,0.0,0.0
"570.5528740819 Da",571.56015,,"C28H66N12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588601.625,0.0,0.0
"946.5235719241 Da",947.53085,,"C27H80N16O14P2S",0.0,0.0,0.0,0.0,588594.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"726.9208360536 Da",727.92811,,"C20H5N7O22S",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588593.0625,0.0,0.0,0.0
"808.8177932868 Da",809.82507,,"C18H24N3O9PS11",0.0,588586.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"831.1397237170 Da",832.14700,,"C29H25N19O6S3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588571.5625,0.0,0.0,0.0,0.0,0.0,0.0
"1730.1047283914 Da",1731.11200,,"C65H159N29O12S6",0.0,0.0,0.0,0.0,588566.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"811.7651750048 Da",812.77245,,"C18H9N10O6PS10",0.0,0.0,0.0,0.0,588559.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"775.1136005026 Da",776.12088,,"C28H10N25O3P",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588558.1875,0.0,0.0,0.0,0.0,0.0
"585.8113342280 Da",586.81861,,"C12H6N6O6S8",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588557.9375,0.0,0.0,0.0,0.0
"802.2212005865 Da",803.22848,,"C25H59O16P5S",0.0,588545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"860.4880448925 Da",861.49532,,"C37H77N6O10PS2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588526.4375,0.0,0.0
"559.4718357451 Da",560.47911,,"C19H57N15O4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588519.25,0.0,0.0
"961.9835323916 Da",962.99081,,"C30H27N8O17PS5",0.0,588495.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"572.6877979792 Da",573.69507,,"C29H84N10",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588494.125
"548.3131663661 Da",549.32044,,"C26H48N2O8S",588483.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"705.2764739762 Da",706.28375,,"C26H45N9O10P2",0.0,0.0,0.0,0.0,588478.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1288.5676580331 Da",1289.57493,,"C65H109O7PS8",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588472.875,0.0,0.0,0.0,0.0
"752.2849651189 Da",753.29224,,"C26H53N6O13PS2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588460.75
"886.2598925098 Da",887.26717,,"C34H42N14O11S2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588441.5625
"774.0174296249 Da",775.02471,,"C46H15O9PS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588425.4375,0.0,0.0,0.0,0.0,0.0,0.0
"727.6781597094 Da",728.68544,,"C32H85N15OS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,588407.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"908.0106638437 Da",909.01794,,"C44H21N4O11PS3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588399.875,0.0,0.0,0.0,0.0,0.0,0.0
"1386.8496749775 Da",1387.85695,,"C42H127N22O20PS3",0.0,0.0,0.0,0.0,0.0,588389.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1065.2288202222 Da",1066.23610,,"C22H46N21O23P3",0.0,588380.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"770.0977325820 Da",771.10501,,"C26H26N16O3S5",0.0,0.0,0.0,588369.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2676.4726378926 Da",2677.47991,,,0.0,588368.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2676.0178339854 Da",2677.02511,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588365.8125,0.0,0.0,0.0
"847.9124291389 Da",848.91971,,"C25H16N6O18S5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,588362.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"556.5647857245 Da",557.57206,,,0.0,588360.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"825.5456503208 Da",826.55293,,"C32H67N21O3S",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588348.0,0.0,0.0,0.0
"561.1041256285 Da",562.11140,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588345.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"547.5084316123 Da",548.51571,,"C27H65N9S",0.0,0.0,0.0,0.0,588334.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"803.2642984004 Da",804.27157,,"C30H51N3O18P2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588325.75,0.0,0.0
"839.4905170905 Da",840.49779,,"C42H65N9O9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,588320.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"604.7478649200 Da",605.75514,,"C14H7NO6S10",0.0,0.0,0.0,0.0,0.0,0.0,588320.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"594.8650734467 Da",595.87235,,"C13H5N7O11S5",0.0,0.0,0.0,0.0,0.0,0.0,588304.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1094.4005255716 Da",1095.40780,,"C30H79N8O26PS3",0.0,0.0,0.0,0.0,0.0,588302.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"842.9689136110 Da",843.97619,,"C40H21N5O3S7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588299.4375,0.0,0.0,0.0,0.0,0.0
"588.5492172068 Da",589.55649,,"C32H72N6OS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588295.375,0.0,0.0
"765.6293132761 Da",766.63659,,"C32H84N11O7P",588288.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"555.2538980799 Da",556.26117,,"C19H42N9O4PS2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588287.4375,0.0
"399.1933577116 Da",400.20063,,"C17H37NO3S3",0.0,0.0,0.0,0.0,588268.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"862.5132128405 Da",863.52049,,"C53H70N2O8",0.0,0.0,588259.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"874.7417510077 Da",875.74903,,"C21H17N9S15",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588256.3125,0.0,0.0,0.0,0.0
"807.1731257234 Da",808.18040,,"C34H49NO9S6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588249.75
"733.8234794120 Da",734.83076,,"C30H6O11S6",0.0,0.0,0.0,0.0,588247.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"917.1570577520 Da",918.16433,,"C36H44N3O17PS3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588246.6875
"580.8879242050 Da",581.89520,,"C11H4N9O12PS3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588228.75
"563.7643646397 Da",564.77164,,"C16H5O5PS8",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588219.125,0.0,0.0
"919.8730738135 Da",920.88035,,"C32H8N16O3S8",0.0,0.0,0.0,588200.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"758.1013346298 Da",759.10861,,"C17H50N4O10S9",0.0,0.0,588200.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2960.6951795173 Da",2961.70246,,,0.0,0.0,0.0,0.0,0.0,0.0,588175.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
