"Bucket label","m/z","Name","Formula","BY0_000001","BY0_000002","BY0_000003","GRE3_000001","GRE3_000002","GRE3_000003","ENO1_000001","ENO1_000002","ENO1_000003","dGLO1_000001","dGLO1_000002","dGLO1_000003","GLO2_000001","GLO2_000002","GLO2_000003"
"735.6543812580 Da",736.66166,,"C27H81N19O2S",0.0,0.0,0.0,2964377.895133649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"599.7548518687 Da",600.76213,,"C19H4O5S9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656030.2370893322
"874.2497581792 Da",875.25703,,"C28H52N4O23P2",0.0,0.0,0.0,2964295.2387142614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"674.5082109008 Da",675.51549,,"C36H70N2O9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660712.0044946312,0.0
"595.3244016584 Da",596.33168,,"C30H37N13O",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1826782.654327328,0.0,0.0,0.0,0.0,0.0,0.0
"1537.6809196224 Da",1538.68820,,"C64H108N13O24PS2",2473182.9101796024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"576.8012275713 Da",577.80850,,"C13H3N7O4S8",0.0,0.0,0.0,0.0,0.0,2911635.838954248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"772.7204954688 Da",773.72777,,"C19H8N3O9PS10",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1852873.945648688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"577.4971378030 Da",578.50441,,"C23H67N11OS2",2473026.714966888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"768.3824936371 Da",769.38977,,"C25H56N10O17",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1356410.4275934107,0.0,0.0,0.0,0.0,0.0
"613.6064294382 Da",614.61371,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1826579.9269355861,0.0,0.0,0.0,0.0,0.0,0.0
"488.0104348028 Da",489.01771,,"C16H13N2O14P",0.0,0.0,0.0,0.0,0.0,0.0,1826794.9418718736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"677.2788148142 Da",678.28609,,"C19H52N9O9PS3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1826468.2342966124,0.0,0.0,0.0,0.0,0.0,0.0
"934.5156660912 Da",935.52294,,"C41H94N2O6S7",2472543.197161216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"618.6010368910 Da",619.60831,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655747.8673096824
"756.8561520782 Da",757.86343,,"C26H8N5O11PS5",0.0,0.0,2473519.4214868536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"579.9985929893 Da",581.00587,,"C23H8N4O15",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1338516.6522227498,0.0,0.0,0.0,0.0
"602.2531954339 Da",603.26047,,"C29H42N6O2S3",0.0,0.0,0.0,0.0,2899321.352447593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"797.3872101374 Da",798.39449,,"C18H53N23O9P2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1313981.8932437636,0.0,0.0,0.0
"708.9518857087 Da",709.95916,,"C22H8N13O8PS3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1338450.69945016,0.0,0.0,0.0,0.0
"573.5087790195 Da",574.51606,,"C25H67N9O3S",0.0,0.0,0.0,2962840.656158642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"757.4068648170 Da",758.41414,,"C28H47N21O5",0.0,0.0,0.0,2962757.4316538973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"963.9564342515 Da",964.96371,,"C33H20N6O21S4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660374.5528918338,0.0
"882.5151390119 Da",883.52242,,"C52H74N4O4S2",0.0,0.0,0.0,0.0,0.0,2910381.562356212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"814.7197125020 Da",815.72699,,"C33H102N10O5S3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1852120.663720934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"590.2603099861 Da",591.26759,,"C37H38N2O3S",2472078.877856651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"668.1819585907 Da",669.18924,,"C19H38N6O16P2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655598.0705187417
"690.4775469588 Da",691.48482,,"C27H82N2O6S5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1313727.1941791747,0.0,0.0,0.0
"609.5656126561 Da",610.57289,,"C33H75N3O6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651824.1875,0.0,0.0
"718.4390658233 Da",719.44634,,,0.0,0.0,0.0,0.0,0.0,0.0,1826071.6193296977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"791.9775932919 Da",792.98487,,"C38H8N12O2S4",0.0,0.0,0.0,2962218.6026931456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"785.0746597152 Da",786.08194,,"C17H20N15O20P",0.0,0.0,2472777.255094213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"595.4819906014 Da",596.48927,,"C36H69NOS2",0.0,0.0,0.0,0.0,0.0,0.0,1825962.3592797539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"692.0974346006 Da",693.10471,,"C33H22N6O8P2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651767.625,0.0,0.0
"693.0043901902 Da",694.01167,,"C16H20N7O18PS2",2471690.167463856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"714.8812969948 Da",715.88857,,"C17H14N7O11PS6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1851708.5073432073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"938.4521394459 Da",939.45942,,"C69H62OS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1337983.5125921837,0.0,0.0,0.0,0.0
"614.9462891772 Da",615.95357,,"C15H17N7O8S6",2471422.5735410107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"819.1078951615 Da",820.11517,,"C22H38N13O7PS6",0.0,0.0,0.0,0.0,0.0,0.0,1825737.7108116804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"812.4519102929 Da",813.45919,,"C42H66N6O6P2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1851594.3252876804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"788.3517563335 Da",789.35903,,"C36H68O8S5",2471381.5693349415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"671.1478230967 Da",672.15510,,"C18H38N7O12PS3",0.0,0.0,0.0,0.0,0.0,0.0,1825697.438677887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"589.3354330603 Da",590.34271,,"C33H52NO4PS",2471340.32811034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"584.6438230160 Da",585.65110,,,0.0,0.0,0.0,0.0,0.0,2909435.9019800737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"546.7034343563 Da",547.71071,,,0.0,0.0,0.0,0.0,0.0,0.0,1825609.3652722433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"683.7142534192 Da",684.72153,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660094.9682243003,0.0
"554.6863070808 Da",555.69358,,,0.0,0.0,2472159.573479891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"683.0479396372 Da",684.05522,,"C25H33NO9S6",0.0,0.0,0.0,2961370.167213037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"660.7883222089 Da",661.79560,,"C15H12N5O3PS10",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651606.0625,0.0,0.0
"1221.1120068670 Da",1222.11928,,"C52H20N23O12PS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1313258.23047123,0.0,0.0,0.0
"651.2588094738 Da",652.26609,,"C20H62NO7PS6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651588.375,0.0,0.0
"2588.3019382341 Da",2589.30921,,,0.0,0.0,0.0,0.0,2897458.610550803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"604.5377566092 Da",605.54503,,"C31H64N12",0.0,0.0,0.0,0.0,0.0,0.0,1825276.5073316293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"827.1722657101 Da",828.17954,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1824961.6091382941,0.0,0.0,0.0,0.0,0.0,0.0
"733.3759068775 Da",734.38318,,"C18H55N17O10S2",0.0,2489558.5328919124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"707.8195530896 Da",708.82683,,"C21H24OS13",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655238.6965137868
"615.9705372958 Da",616.97781,,"C13H16N10O9S5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1312981.8656108405,0.0,0.0,0.0
"602.2726874136 Da",603.27996,,"C30H30N14O",0.0,2489487.5989566725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"558.5096794848 Da",559.51696,,"C32H62N8",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1824780.5900337505,0.0,0.0,0.0,0.0,0.0,0.0
"761.1317065172 Da",762.13898,,"C28H32N3O20P",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651442.625,0.0,0.0
"579.9413342923 Da",580.94861,,"C18H8N6O11S3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659901.9940244267,0.0
"688.7482211016 Da",689.75550,,"C21H7NO6S10",0.0,0.0,0.0,0.0,0.0,0.0,1825029.2714493847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"742.9363963076 Da",743.94367,,"C15H5N17O14S3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1312903.642010885,0.0,0.0,0.0
"613.8109357389 Da",614.81821,,"C15H7N2O11PS6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1312895.5803194244,0.0,0.0,0.0
"755.2814660369 Da",756.28874,,"C19H49N9O20S",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354940.3824697582,0.0,0.0,0.0,0.0,0.0
"576.5352426669 Da",577.54252,,"C28H68N10S",0.0,2489256.6457062443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"569.7877144185 Da",570.79499,,"C13H6N4O4S9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354864.592205601,0.0,0.0,0.0,0.0,0.0
"652.2974270455 Da",653.30470,,"C18H48N6O19",2470132.0076332237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"747.2414004095 Da",748.24868,,"C22H39N17O7P2S",0.0,0.0,0.0,0.0,0.0,2907980.996933987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1826.3931773653 Da",1827.40045,,"C76H91N4O38PS4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1337190.6678804469,0.0,0.0,0.0,0.0
"794.6441973772 Da",795.65147,,"C34H95N6O7PS2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1312682.4493514302,0.0,0.0,0.0
"621.8195273270 Da",622.82680,,"C25H6N2O2S8",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1824356.2280323836,0.0,0.0,0.0,0.0,0.0,0.0
"706.9389907045 Da",707.94627,,"C17H29N3O9S9",0.0,2488775.393586687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"603.4323681618 Da",604.43964,,"C29H69N3OS4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651269.375,0.0,0.0
"581.6922012793 Da",582.69948,,,0.0,0.0,0.0,2959769.5867207674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"562.2692730026 Da",563.27655,,"C18H38N14O3S2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850359.809502262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"668.7786840735 Da",669.78596,,"C13H4N9O6PS8",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354562.6011530503,0.0,0.0,0.0,0.0,0.0
"668.6664843739 Da",669.67376,,,0.0,0.0,0.0,0.0,0.0,0.0,1824441.2982960013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"799.2583893447 Da",800.26567,,"C39H37N13O3S2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1336941.7410733956,0.0,0.0,0.0,0.0
"727.2519584999 Da",728.25923,,"C36H38N7O8P",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651210.25,0.0,0.0
"674.8698268913 Da",675.87710,,"C14H21N5O6S10",0.0,0.0,0.0,0.0,0.0,2907398.3652239316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"859.3290555109 Da",860.33633,,"C38H73N3S9",2469566.955452477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"777.8844815869 Da",778.89176,,"C24H15O20P5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850169.0917298885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"597.2251459214 Da",598.23242,,"C21H39N7O9S2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354448.4607552285,0.0,0.0,0.0,0.0,0.0
"622.8728456083 Da",623.88012,,"C11H10N7O12PS5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354430.5206927008,0.0,0.0,0.0,0.0,0.0
"645.9083695907 Da",646.91565,,"C13H5N12O12P3S",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651160.6875,0.0,0.0
"594.4260787206 Da",595.43336,,"C31H63O8P",0.0,0.0,0.0,2959267.967350874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"728.7494608290 Da",729.75674,,"C19H12N3O4PS11",2469341.076791298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"741.2180165985 Da",742.22529,,"C28H44N3O16PS",0.0,0.0,0.0,2959133.3311213558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"941.3879839221 Da",942.39526,,"C31H80N3O16PS5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1312254.8018122218,0.0,0.0,0.0
"775.1862155576 Da",776.19349,,"C43H25N11O3S",2469159.9946327033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"732.2627921725 Da",733.27007,,"C31H49N4O10PS2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659548.714485288,0.0
"2272.0713344941 Da",2273.07861,,,0.0,0.0,0.0,2958993.866166306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"656.5295568269 Da",657.53683,,"C42H73O3P",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659542.0034402793,0.0
"563.9731533516 Da",564.98043,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1823734.390644242,0.0,0.0,0.0,0.0,0.0,0.0
"777.0914376295 Da",778.09871,,"C24H23N15O10S3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1823692.1995376705,0.0,0.0,0.0,0.0,0.0,0.0
"750.0359885274 Da",751.04326,,"C24H8N20O7P2",0.0,0.0,0.0,2958875.988454808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"737.5927556663 Da",738.60003,,"C43H83N3O2S2",0.0,0.0,2469997.3321589674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"650.4816863683 Da",651.48896,,"C29H58N14O3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1336578.3592602157,0.0,0.0,0.0,0.0
"823.1837465760 Da",824.19102,,"C19H42N11O19PS2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654788.1746503073
"840.7566609197 Da",841.76394,"TG_14:0_20:4_5Z,8Z,11Z,14Z_o-18:0_","C55H100O5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1823567.2018194462,0.0,0.0,0.0,0.0,0.0,0.0
"771.7049615606 Da",772.71224,,"C16H5N8O5PS11",0.0,0.0,0.0,0.0,0.0,0.0,1823796.2437703717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"590.5611788397 Da",591.56846,,"C35H70N6O",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659433.8669791953,0.0
"589.9387300435 Da",590.94601,,"C24H15O8PS4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1311993.9305151084,0.0,0.0,0.0
"750.0268976344 Da",751.03417,,"C27H31N2O11PS5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1823314.7554473458,0.0,0.0,0.0,0.0,0.0,0.0
"669.3699941216 Da",670.37727,,"C23H59N9O7S3",0.0,0.0,2469516.702357727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"663.1267089579 Da",664.13399,,"C16H32N11O10P3S",0.0,0.0,0.0,0.0,0.0,2906057.307753373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2671.7243376457 Da",2672.73161,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654664.0878415297
"752.0906236227 Da",753.09790,,"C24H20N10O19",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650903.3125,0.0,0.0
"550.5626279614 Da",551.56990,,"C28H70N8O2",2468364.3234201334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"695.2409240801 Da",696.24820,,"C22H49N9O6S5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1823185.3810583153,0.0,0.0,0.0,0.0,0.0,0.0
"558.7964170215 Da",559.80369,,"C14H9NO5S9",0.0,0.0,0.0,0.0,2894471.05271007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"771.0767487750 Da",772.08403,,"C36H37NO4S7",0.0,0.0,2469313.495776739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"706.7486664323 Da",707.75594,,"C23H5N3O4S10",0.0,2487197.6509058936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"714.1822310500 Da",715.18951,,"C22H50N8O2S8",2468240.5997463292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"733.5534891745 Da",734.56077,,"C41H83NO3S3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1353745.6783057712,0.0,0.0,0.0,0.0,0.0
"929.5602798478 Da",930.56756,,,2468150.0586670316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"744.2688593495 Da",745.27614,,"C30H48O21",0.0,0.0,0.0,0.0,2894080.271584005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"571.8339171380 Da",572.84119,,"C15H8O12S6",2467984.6197315617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"715.3052545688 Da",716.31253,,"C39H41N9O3S",0.0,0.0,0.0,0.0,0.0,2905425.286286287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"619.0003520424 Da",620.00763,,"C10H30N5O11PS6",0.0,0.0,2468871.98976297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"823.0583545503 Da",824.06563,,"C25H30N9O13PS4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650755.4375,0.0,0.0
"820.7084571133 Da",821.71573,,"C42H100N4O6S2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1335979.1385442729,0.0,0.0,0.0,0.0
"824.4107879132 Da",825.41806,,"C27H77N4O13PS4",0.0,0.0,2468801.329831658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"858.3224933498 Da",859.32977,,"C31H50N14O11S2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659169.8570010216,0.0
"702.2658341097 Da",703.27311,,"C21H46N14O5S4",0.0,0.0,0.0,0.0,0.0,2905133.691393084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"713.0153589577 Da",714.02264,,"C17H47NO4S12",0.0,0.0,2468605.473780437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"601.2138004973 Da",602.22108,,"C16H48N3O12PS3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654442.3785332427
"606.9013152065 Da",607.90859,,"C10H14N11O4PS7",0.0,0.0,0.0,2957121.4568308946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"641.3605670150 Da",642.36784,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654428.9263665364
"697.1710824789 Da",698.17836,,"C27H39NO16S2",0.0,2486452.4863336757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"557.7366347699 Da",558.74391,,,0.0,0.0,0.0,0.0,2893535.790626707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"790.9532581602 Da",791.96053,,"C22H30N7O5PS9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1353385.837051591,0.0,0.0,0.0,0.0,0.0
"641.6701961596 Da",642.67747,,"C27H79N17",0.0,0.0,2468500.669452786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"684.5515777505 Da",685.55885,,"C29H80N8O3S3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650620.25,0.0,0.0
"590.4538871966 Da",591.46116,,"C20H62N8O11",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1335690.9480243567,0.0,0.0,0.0,0.0
"560.0366853894 Da",561.04396,,"C18H29N2O6PS5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650594.0,0.0,0.0
"752.5453361144 Da",753.55261,,"C37H80N6O3S3",0.0,0.0,0.0,0.0,2893183.6429121094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"602.5816781934 Da",603.58895,,"C33H82N2O2S2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654340.6072346558
"570.0921602108 Da",571.09944,,"C23H30N4O3S5",0.0,0.0,2468182.4626480183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"756.2956538816 Da",757.30293,,"C48H44N4OS2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1822309.346629751,0.0,0.0,0.0,0.0,0.0,0.0
"704.7947470605 Da",705.80202,,"C15H16NO11PS9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654321.4976146616
"592.8096799751 Da",593.81696,,"C18H4N5O3PS7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659017.0224477097,0.0
"571.4936987428 Da",572.50098,,"C33H61N7O",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1353164.1862790557,0.0,0.0,0.0,0.0,0.0
"917.2325301494 Da",918.23981,,"C25H48N19O7PS5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1353153.7862428077,0.0,0.0,0.0,0.0,0.0
"204.1192024627 Da",205.12648,"O-acetylcarnitinium","C9H18NO4",0.0,0.0,0.0,2956539.4533830397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"579.0732793510 Da",580.08056,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658978.782153509,0.0
"831.6567547161 Da",832.66403,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1822178.5717060622,0.0,0.0,0.0,0.0,0.0,0.0
"757.9317970784 Da",758.93907,,,0.0,2485840.113909583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"691.9091202829 Da",692.91640,,"C16H7N8O18P3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1822117.2983147758,0.0,0.0,0.0,0.0,0.0,0.0
"754.2504696515 Da",755.25775,,"C27H42N6O19",0.0,0.0,2467893.65796232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
